barcode,product_name,brands,ingredients_text,sold_in_india_status,ingredient_confidence,status,data_source,source_license,collection_method
8904004416244,Pista Badam Cookies,Haldiram,"enriched white flour, hydrogenated vegetable oil, refined sugar, <span class=""allergen"">almond</span>, milk solids (1.5%), invert sugar, coconut powder, <span class=""allergen"">pistachio nuts</span>, custard powder [edible starch, lodised salt, colours (sunset yellow (e 110) & tartrazine (e 102)) & flavour], baking powder, cardamom powder, lodised salt, colours [sunset yellow (e 110) & tartrazine (e 102)] & added natural flavour (saffron) contains <span class=""allergen"">wheat</span>, <span class=""allergen"">almond</span>, <span class=""allergen"">pistachios</span>, coconut & milk may contains <span class=""allergen"">soy</span>, cashew & sesame seed",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906016421117,Peanut Butter Bar,Rajaram's,"roasted peanuts, jaggery, cane sugar, liquid glucose and cardamom.",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906081120168,Sliced Cranberries,Happilo,"sliced cranberries, sugar & sunflower oil.",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8908024977037,Strawberry Creme,Superyou,"protein blend (fermented nutritional yeast protein (22%) + milk solids), edible vegetable fats (hydrogenated coconut oils, ins 322), sweetener (ins 965(i)), refined wheat flour (maida), starch, emulsifier (ins 322), edible common salt, improver enzyme,strawberry fruit powder (0.01%), contains permitted natural food color (ins 162) and added flavors - nature identical flavoring substances (strawberry), artificial flavouring substances (ethyl vanillin).",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906082571303,Peri Peri Nachos & Salsa Dip,Cornitos,"corn (70%), edible vegetable oil (corn oil), iodized salt, garlic powder, spices and herbs (chilli (1.2%), black pepper, red bell pepper, oregano), corn starch, sugar, lime juice powder, soya sauce powder, acidity regulator (ins 330), anticaking agent (ins 551), flavour enhancer (ins 627, ins 631) contain soya and soya products contains added flavours, natural and nature identical (vinegar) 
salsa dip: ingredients fresh tomatoes (30%), tomato paste (20%), water, liquid glucose, onion, sugar, jalapenos, capsicum, lodised salt, green chilli, garlic paste, permitted thickners (ins 1422), permitted acidity regulator (ins 260) contains permitted class ii preservatives (ins 211)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906055441503,Foxtail Millet,Organic Tattva,organic foxtail millet,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906166360892,Peanut Butter Unsweetened,Open Secret,"roasted peanut, emulsifier e-471",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901576000413,Nippat,Modern Kitchens,"rice flour, black gram flour, potato flakes, chana dal refined vegetable oil, peanuts, green chilli, curry leaves, sesame seeds, asafoetida and salt.",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8908015089015,EGGS,Good eggs,"<span class=""allergen"">eggs</span>",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906173702395,Orange Fizzy Whey,BM,"hydrolysed whey protein isolate (90%), natural & nature identical flavour (<span class=""allergen"">orange</span>), l-arginine (for pump), sodium bicarbonate, magnesium bicarbonate, food colour (ponceau 4r - ins 124 and sunset yellow fcf-ins 110), acidity regulator (ins 330), sodium chloride, antifoaming agent (ins - 990a), sweetener (sucralose-ins 955 and acesulfame-potassium-ins 950).",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906064701773,Crispy Ripe Jackfruit,KozhiKoden’s,"ripe jackfruit, refined vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901725016869,Aashirvaad Whole Wheat Atta,Aashirvaad is sold by ITC Limited,"whole wheat 
contains <span class=""allergen"">wheat</span>",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906035030055,Refined Sunflower Oil,Freedom,"refined sunflower oil: 99.99%, tbhq (e319): antioxidant, vitamin a, vitamin d",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906029605344,Whole Wheat Chapati,ammamma's,"whole wheat flour (100%), ro purified water, refined palmolein oil, iodised salt, sugar, emulsifier (e471, e481),preservatjves (e202,e282)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901058029130,Pazzta cheese macaroni,Maggi,"macaroni (pasta): semolina (wheat) (100%). cheese #tastemaker: milk solids, potato, lodiza salt, starch, sugar, cheese (5.8%), dehydrated sweetcom (5.5%), maltodextrin, palm oil, black pepper powder, flavour enhancer (635), roasted garlic flakes, thickener (508) dehydrated spring onion (0.4%), natural flavour, oregano bits, margarine and turmeric. allergen note: contains wheat & milk. may contain mustard & soy. let's talk nestle consumer care p.o. bag no. 2. new delhi-110 001 wecare@in.nestle.com 1800 103 1947 storage advice",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906195000035,Cooked Sweet Corn Kernels,FreshCon,"sweet corn kernels, water, salt",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8904296902135,Peanut Butter Crunchy,"Fabsta,Tata","peanut (90%), sugar, edible vegetable fat (fully hydrogenated soyabean oil), iodised salt, emulsifier (ins 471).",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901725014926,Aloo Dum Masala,Aashirvaad,"mixed spices [coriander, red chilli (20%), aloo dum masala turmeric, dried mango powder, dried ginger, cumin (6%). also try! black pepper (3%), dried garlic, fenugreek, cardamom (1%), nutmeg (0.6%) compounded asafoetida], dehydrated cassia leaves, dehydrated onion, iodized salt and black salt. mixed spice content: 86.0%",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906001026723,Protein wafer bar coffee,Avvatar,"protein blend (whey protein isolate, whey protein concentrate), hydrogenated vegetable fat, maltitol (965), refined wheat flour, milk solids, maize starch, emulsifiers [322(i),(476)], coffee powder, cocoa solids, lodized salt, raising agent [500(ii)], nature identical flavor(coffee).",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906062129005,Mango Juice,Water Delight,"mango juice (97%), mango pulp 3%",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901719124426,Magix chocolate flavoured Sandwich Biscuit,Unknown Brand,"refined wheat flour (maida), sugar, refined palm oil, invert sugar syrup, cocoa solids (1.4%), raising agents 1503 (1), 500 (m)], iodised salt and emulsifier of vegetable origin (<span class=""allergen"">soy lecithin</span>). contains permitted natural colour [1500] and added flavours (artificial flavouring substances - chocolate, <span class=""allergen"">milk</span>, vanilla). contains: <span class=""allergen"">wheat</span>, soy lice of trap",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906141781087,Sugar Free Eggless Chocolate Cake,Artinci,"house low carb flour (whole wheat, foxtail millet, coconut, oats, soy flours), zero sugar sweetener (erythritol, fos, stevia), cocoa powder, butter, sunflower oil, milk solids, whey protein, chocolate flavour, baking powder, contains less than 1% of the following, combined: acidity regulator (330, 296), stabiliser (475), preservative (202)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8900404114308,Roasted & Salted Cashews,Wonderland,"<span class=""allergen"">cashews</span>, common salt and permitted preservatives",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8908005767541,Ginger Garlic Paste,Kitchen Treasures,"water, ginger (30%), garlic (30%), iodised salt, acidity regulator (ins 330) stabilizing agent (ins 415) and preservative (ins 211).",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906005502254,Punjabi Tadka,Bikaji,"edible vegetable oil (palmolein oil, cottonseed oil), dehydrated potato flakes (21.4%), gram flour, dew bean flour (moth flour), tapioca starch, ground spices & condiments (lodised salt, dry mango, red chilli, ginger, black pepper, cardamom, clove, turmeric (colouring & spices), tomato powder, onion powder, garlic powder, black salt, mace, nutmeg, cinnamon, acidity regulator (ins 330))",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906010502164,Katak Batak - Chilli Lemon,Balaji Wafers,"peanut (52%), wheat flour (atta), corn starch, edible vegetable oil (palmolein, rice bran), sugar, maltodextrin, edible common salt, chilli powder (2.0%), black salt, dehydrated vegetable powder (garlic, onion, lemon (0.4%)), hydrolyzed vegetable protein (soya), acidity regulator (ins 330), flavour enhancer (ins 627, ins 631), yeast extract, oregano, natural & nature identical flavouring substances (chilli, lemon), paprika extract (ins 160c)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8908024977303,Superyou Pro - Unflavoured - Fermented Yeast Protein,SuperYou,"fermented yeast protein*, natural digestive enzymes (bromelain & papain), probiotic - bacillus coagulans (1 billion cfu per serve).",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906076133265,Protein Chips,The Baker's Dozen,"multi grain blend (urad dal, jowar, chickpea, rice flour), soya protein isolate, tapioca starch, rice bran oil, onion powder, milk powder, parsley leaf, refined sugar powder, salt, citric acid. contains added natural food colour and contains added natural & nature identical flavouring substances allergen declaration contains milk & soy",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8908001017855,Peri Peri Nacho Crisps,Cornitos,"corn (70%). edible vegetable oil (corn oil). lodized salt, garlic powder, spices and herbs (chill (1.2%), black pepper, red bel pepper, oregano), corn starch, sugar, lime juice powder, soya sauce powder, acidity regulator (ins 330), anticaking agent (ins 551). flavour enhancer (ins 627, ins 631)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906078784038,มันฝรั่งแช่แข็ง (ตรา ฮาร์เวสตี้),HARVESTY,"มันฝรั่ง 95%, น้ำมันปาล์มสำหรับทอด 4.8%, เด็กซ์โตรส 0.1%, วัตถุเจือปนอาหาร (ins 450 (i))",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8904063226402,Chips,Haldirams,"potatoes (1%), edible vegetable oil (palmolein, cotton seed, rice bran) and lodised salt (1.6%). allergen information may contain wheat, milk, nut & soy. ready-to-eat savouries (proprietary food)",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8908017366367,Protein Fusilli Pasta,Shaka Harry,"<span class=""allergen"">wheat</span>, chickpea, jowar, brown rice",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906161390313,Let's Try Mulitgrain Mix,Let's Try,"flaked rice (35%), edible vegetable oil (groundnut oil), corn flakes (15%), <span class=""allergen"">peanuts</span> (15%), chick peas pulse flour, bengal gram (9%), starch, curry leaves, spice mix (dried mango powder, clove powder, mace powder, cardamom powder, nutmeg powder, corriander powder, black salt, red chilli powder), iodised salt and acidity regulator (ins 330).",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906021121064,Mixed Masala Powder,Aachi,"spice content - 76% (red chilli powder, coriander, cumin, garlic flakes, mustard, fenugreek, black pepper, tamarind powder, turmeric powder, curry leaves) rice and salt-7%.",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901529079916,H. Nandan Hindostaanse boemboe broodje kip kerrie,H. Nandan,"uien, knoflook, zonnebloemolie, zout, korianderzaad, kurkuma, komijnzaad, mosterdzaad, fenegriekzaad, zwarte peper, gember, venkelzaad, nigellazaad, chilipoeder, tomatenpoeder, conserveermiddel: e202, e211. allergenen: kan selderij en sesam bevatten.",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906142774385,Prunes,Bolas,"pitted prunes,potassium sorbate (e202)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8904043500263,Baker's Loaf High Protein Bread,"Bimbo,Modern","whole wheat (atta)(51.2%), protein mix (7.7%) (wheat gluten, wilk powder, soya protein isolate, brown rice protein pea protein, emulsifiers (481(i), 472e), antioxidant (300), stabilizers (412)). <span class=""allergen"">gluten</span>, sugar, yeast, edible vegetable oil (refined soyabean oil), iodized salt, milk solid (0.51%), preservatives (282, 200), acdity regulators (270, 330, 297), emulsifier (471), malt product, natural flavouring substances, antioxidant (300)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906124370505,High Protein Eggs,EGGOZ,"<span class=""allergen"">eggs</span>",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906163271856,Osmania Biscuits,Karachi Bakery,"refined wheat flour, sugar, edible vegetable fat (palm oil, palmolein oil, sesame oil), milk solids (butter, milk), iodised salt.",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901262071208,"Amul Probiotic Chocolate, 150g",Amul,"cocoa solids, sugar, cocoa butter, probiotic bacterial strain (bifidobacterium animalis-minimum 10 cfu per g), emulsifiers (322, 476), artificial flavouring substances (cocoa, vanilla). *colony forming unit",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906197140012,White Choco Club,Minus Thirty,"double toned milk, cream, sugar, skimmed milk powder, white chocolate, cocoa powder, dark chocolate, coconut oil",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901063363526,Gobbles Fruity Fun Cake,Britannia,"Refined wheat flour, sugar, eggs, edible vegetable oil, glucose syrup, fruit flavour, raising agents, emulsifiers, preservative (INS 202), colours (INS 124)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8909349147853,Packaged Drinking Water,Winway,"ozonated water, minerals (magnesium sulphate, calcium chloride)",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906012890047,Custard Powder,Bakers,"Corn starch, vanilla flavour, colours (INS 122)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906031490860,Mixed Fruit Jam,Marks,"Sugar, mixed fruit pulp blend, acidity regulator (INS 330), preservative (INS 211), permitted synthetic food colour (INS 122)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8908017087439,Plant Protein - Mango,Happy Cultures,"pea protein isolate 42%, brown rice protein isolate 39%, real fruit & almond chunks 10%, gut loving probiotics 1% ,ashwagandha ksm 66° 1%, monk fruit extract 0.3%",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8909106048577,Mixed Vegetable Soup,Knorr,"potato starch, maltodextrin, milk solids, lodised salt, sugar, ^dehydrated vegetables (peas (2.6%), onion powder (2.4%), leeks (0.5%)), hydrolyzed vegetable protein, thickeners (412 & 415), carrot flakes (2.6%), hydrogenated palm oil, flavours - nature identical, natural (garlic) & artificial (corn (0.04%)) flavouring substances, spices and condiments, anti caking agent (551), flavour enhancers (627 & 631).",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8908001246057,Corn Rings Tangy Tomato,Crax,"corn grits (58%), edible vegetable oil (refined palmolein oil), *seasoning [sugar, lodised salt, corn starch, tomato powder (0.98%), chilli, acidity regulator (ins 330) fennel, anticaking agent (ins 551), spice extract, flavour enhancers (ins 627, ins 631)], flavour(s) (natural & nature identical flavouring substances)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8909081005619,Bingo Mad Angles Mystery Pickle,Bingo,"cereals and pulse mix {rice grits, degermed corn grits, bengal gram grits and pea grits), *edible vegetable oil, sugar, iodized salt, #spices and condiments, acidity regulator (citric acid), nature identical flavouring substances, citrus aurantifolia juice powder, fructose, natural flavours and natural flavouring substances and flavour enhancer (635).",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901063029408,Jim Jam Biscuits,BRITANNIA,"refined wheat flour (maida), sugar (24%), edible vegetable oil (palm) and interesterified vegetable fat, invert sugar syrup, dextrose, milk solids (0.9%), edible starch (maize), maltodextrin, fruit products (2.7%), iodised salt, emulsifiers (<span class=""allergen"">soya lecithin</span> [322], 471, 481[i]), raising agents (500[ii], 503[ii]), gelling agent (440), acidity regulators (330, 331[i]). contains added flavours (artificial flavoring substances - mixed fruit, <span class=""allergen"">butter</span> and vanilla).",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
